fetched_at,id,symbol,name,current_price,market_cap,total_volume,high_24h,low_24h,price_change_percentage_1h_in_currency,price_change_percentage_24h_in_currency,last_updated
2026-02-08T01:50:32,bitcoin,btc,Bitcoin,69393,1384935055016,78470646049,71604,67656,-0.0859230311137141,-1.6440550318849025,2026-02-07T19:49:26.639Z
2026-02-08T01:50:32,ethereum,eth,Ethereum,2093.95,252466268904,45179657736,2113.07,2001.54,-0.22799961565599536,1.5748362066300763,2026-02-07T19:49:26.240Z
2026-02-08T01:50:32,binancecoin,bnb,BNB,651.2,88704418544,1790789899,667.0,631.28,-0.4387663639488431,-0.7313279359560626,2026-02-07T19:49:25.992Z
2026-02-08T01:50:32,solana,sol,Solana,88.4,50126474542,6482013174,89.4,84.66,-0.22550639005895814,1.9905575609473196,2026-02-07T19:49:28.893Z
2026-02-08T01:51:32,bitcoin,btc,Bitcoin,69405,1387420921309,78229656412,71604,67656,-0.1682503232722323,-1.898333618381785,2026-02-07T19:51:28.071Z
2026-02-08T01:51:32,ethereum,eth,Ethereum,2093.36,252756137359,45077626979,2113.07,2001.54,-0.47918926163837444,1.5460589055589813,2026-02-07T19:51:28.523Z
2026-02-08T01:51:32,binancecoin,bnb,BNB,651.05,88802963243,1780255908,667.0,631.28,-0.46189450741234855,-0.9123914387195416,2026-02-07T19:51:27.684Z
2026-02-08T01:51:32,solana,sol,Solana,88.39,50126474542,6344257967,89.4,84.66,-0.5255235203034349,1.7961951082960868,2026-02-07T19:51:20.978Z
2026-02-08T01:52:32,bitcoin,btc,Bitcoin,69405,1387420921309,78229656412,71604,67656,-0.1682503232722323,-1.898333618381785,2026-02-07T19:51:28.071Z
2026-02-08T01:52:32,ethereum,eth,Ethereum,2093.36,252756137359,45077626979,2113.07,2001.54,-0.47918926163837444,1.5460589055589813,2026-02-07T19:51:28.523Z
2026-02-08T01:52:32,binancecoin,bnb,BNB,651.05,88802963243,1780255908,667.0,631.28,-0.46189450741234855,-0.9123914387195416,2026-02-07T19:51:27.684Z
2026-02-08T01:52:32,solana,sol,Solana,88.39,50126474542,6344257967,89.4,84.66,-0.5255235203034349,1.7961951082960868,2026-02-07T19:51:20.978Z
2026-02-08T01:53:32,bitcoin,btc,Bitcoin,69394,1387420921309,77531176118,71604,67656,-0.18324845587369282,-1.9130718334844976,2026-02-07T19:53:30.909Z
2026-02-08T01:53:32,ethereum,eth,Ethereum,2093.11,252756137359,44808606568,2113.07,2001.54,-0.49093287398307967,1.5340763107421584,2026-02-07T19:53:26.524Z
2026-02-08T01:53:32,binancecoin,bnb,BNB,650.88,88802963243,1765185602,667.0,631.28,-0.48748446396094736,-0.9378655783471697,2026-02-07T19:53:26.411Z
2026-02-08T01:53:32,solana,sol,Solana,88.37,50138374840,6319332612,89.4,84.66,-0.5434180434765055,1.7778829297678826,2026-02-07T19:53:24.058Z
2026-02-08T01:54:32,bitcoin,btc,Bitcoin,69394,1387420921309,77531176118,71604,67656,-0.18324845587369282,-1.9130718334844976,2026-02-07T19:53:30.909Z
2026-02-08T01:54:32,ethereum,eth,Ethereum,2093.11,252756137359,44808606568,2113.07,2001.54,-0.49093287398307967,1.5340763107421584,2026-02-07T19:53:26.524Z
2026-02-08T01:54:32,binancecoin,bnb,BNB,650.88,88802963243,1765185602,667.0,631.28,-0.48748446396094736,-0.9378655783471697,2026-02-07T19:53:26.411Z
2026-02-08T01:54:32,solana,sol,Solana,88.37,50138374840,6319332612,89.4,84.66,-0.5434180434765055,1.7778829297678826,2026-02-07T19:53:24.058Z
2026-02-08T01:55:32,bitcoin,btc,Bitcoin,69329,1386576761590,78373784956,71604,67656,-0.2775509663249713,-2.005740082305113,2026-02-07T19:55:27.529Z
2026-02-08T01:55:32,ethereum,eth,Ethereum,2092.14,252607016934,45050921450,2113.07,2001.54,-0.537032888500033,1.487038161083263,2026-02-07T19:55:27.605Z
2026-02-08T01:55:32,binancecoin,bnb,BNB,650.45,88746040511,1790231053,667.0,631.28,-0.46938871196290255,-1.1751564518942204,2026-02-07T19:55:27.840Z
2026-02-08T01:55:32,solana,sol,Solana,88.36,50138374840,6440306044,89.4,84.66,-0.5590213269767618,1.761915468085927,2026-02-07T19:55:00.999Z
2026-02-08T01:56:32,bitcoin,btc,Bitcoin,69329,1386576761590,78373784956,71604,67656,-0.2775509663249713,-2.005740082305113,2026-02-07T19:55:27.529Z
2026-02-08T01:56:32,ethereum,eth,Ethereum,2092.14,252607016934,45050921450,2113.07,2001.54,-0.537032888500033,1.487038161083263,2026-02-07T19:55:27.605Z
2026-02-08T01:56:32,binancecoin,bnb,BNB,650.45,88746040511,1790231053,667.0,631.28,-0.46938871196290255,-1.1751564518942204,2026-02-07T19:55:27.840Z
2026-02-08T01:56:32,solana,sol,Solana,88.36,50138374840,6440306044,89.4,84.66,-0.5590213269767618,1.761915468085927,2026-02-07T19:55:00.999Z
2026-02-08T01:57:32,bitcoin,btc,Bitcoin,69287,1386576761590,78227410749,71604,67656,-0.2371591647658663,-1.957991107032649,2026-02-07T19:57:29.130Z
2026-02-08T01:57:32,ethereum,eth,Ethereum,2090.97,252607016934,46081425320,2113.07,2001.54,-0.19672477989111464,1.3301382535929829,2026-02-07T19:57:29.612Z
2026-02-08T01:57:32,binancecoin,bnb,BNB,650.03,88746040511,1797365870,667.0,631.28,-0.2928233694325231,-1.23841754885671,2026-02-07T19:57:29.350Z
2026-02-08T01:57:32,solana,sol,Solana,88.32,50123926317,6425163749,89.4,84.66,-0.5392172483473505,1.4973776986117042,2026-02-07T19:57:30.258Z
2026-02-08T01:58:32,bitcoin,btc,Bitcoin,69287,1386576761590,78227410749,71604,67656,-0.2371591647658663,-1.957991107032649,2026-02-07T19:57:29.130Z
2026-02-08T01:58:32,ethereum,eth,Ethereum,2090.97,252607016934,46081425320,2113.07,2001.54,-0.19672477989111464,1.3301382535929829,2026-02-07T19:57:29.612Z
2026-02-08T01:58:32,binancecoin,bnb,BNB,650.03,88746040511,1797365870,667.0,631.28,-0.2928233694325231,-1.23841754885671,2026-02-07T19:57:29.350Z
2026-02-08T01:58:32,solana,sol,Solana,88.32,50123926317,6425163749,89.4,84.66,-0.5392172483473505,1.4973776986117042,2026-02-07T19:57:30.258Z
2026-02-08T01:59:32,bitcoin,btc,Bitcoin,69254,1384182560602,77813054366,71604,67656,-0.28358053382015913,-2.0036117433290976,2026-02-07T19:59:30.926Z
2026-02-08T01:59:32,ethereum,eth,Ethereum,2088.91,252122868041,45207969234,2113.07,2001.54,-0.29507072543326224,1.2302877403058372,2026-02-07T19:59:30.707Z
2026-02-08T01:59:32,binancecoin,bnb,BNB,649.63,88609563827,1596217094,667.0,631.28,-0.3547275898488016,-1.2997346874551539,2026-02-07T19:59:30.633Z
2026-02-08T01:59:32,solana,sol,Solana,88.3,50123926317,6521638866,89.4,84.66,-0.5596849025643535,1.4764909413070197,2026-02-07T19:59:23.922Z
2026-02-08T02:00:32,bitcoin,btc,Bitcoin,69254,1384182560602,77813054366,71604,67656,-0.28358053382015913,-2.0036117433290976,2026-02-07T19:59:30.926Z
2026-02-08T02:00:32,ethereum,eth,Ethereum,2088.91,252122868041,45207969234,2113.07,2001.54,-0.29507072543326224,1.2302877403058372,2026-02-07T19:59:30.707Z
2026-02-08T02:00:32,binancecoin,bnb,BNB,649.63,88609563827,1596217094,667.0,631.28,-0.3547275898488016,-1.2997346874551539,2026-02-07T19:59:30.633Z
2026-02-08T02:00:32,solana,sol,Solana,88.3,50123926317,6521638866,89.4,84.66,-0.5596849025643535,1.4764909413070197,2026-02-07T19:59:23.922Z
2026-02-08T02:01:32,bitcoin,btc,Bitcoin,69267,1384182560602,77566377020,71604,67656,-0.20333719508841777,-1.9862218451148237,2026-02-07T20:01:29.225Z
2026-02-08T02:01:32,ethereum,eth,Ethereum,2089.13,252122868041,43795027194,2113.07,2001.54,-0.1668133725238546,1.3279070343781345,2026-02-07T20:01:24.997Z
2026-02-08T02:01:32,binancecoin,bnb,BNB,649.72,88609563827,1766904816,667.0,631.28,-0.34009818057869323,-1.3607494341026034,2026-02-07T20:01:28.842Z
2026-02-08T02:01:32,solana,sol,Solana,88.28,50090111445,6510448191,89.4,84.66,-0.39852321132712876,1.5108067292946048,2026-02-07T20:01:23.857Z
2026-02-08T02:02:32,bitcoin,btc,Bitcoin,69267,1384182560602,77566377020,71604,67656,-0.20333719508841777,-1.9862218451148237,2026-02-07T20:01:29.225Z
2026-02-08T02:02:32,ethereum,eth,Ethereum,2089.13,252122868041,43795027194,2113.07,2001.54,-0.1668133725238546,1.3279070343781345,2026-02-07T20:01:24.997Z
2026-02-08T02:02:32,binancecoin,bnb,BNB,649.72,88609563827,1766904816,667.0,631.28,-0.34009818057869323,-1.3607494341026034,2026-02-07T20:01:28.842Z
2026-02-08T02:02:32,solana,sol,Solana,88.28,50090111445,6510448191,89.4,84.66,-0.39852321132712876,1.5108067292946048,2026-02-07T20:01:23.857Z
2026-02-08T02:24:00,bitcoin,btc,Bitcoin,69351,1386475538152,76879493438,71604,67656,0.029221756884232362,-1.4702155329815028,2026-02-07T20:23:55.654Z
2026-02-08T02:24:00,ethereum,eth,Ethereum,2090.65,252278898879,44978193114,2113.07,2001.54,-0.004556077081610909,2.0363008638197453,2026-02-07T20:23:55.727Z
2026-02-08T02:24:00,binancecoin,bnb,BNB,650.41,88682110779,1738767506,667.0,631.28,-0.2032025457336847,-1.0612444323977637,2026-02-07T20:23:55.430Z
2026-02-08T02:24:00,solana,sol,Solana,88.17,50008290931,6306155243,89.4,84.66,-0.2734655649874591,1.3863443537849685,2026-02-07T20:24:00.141Z
2026-02-08T02:25:00,bitcoin,btc,Bitcoin,69351,1386475538152,76879493438,71604,67656,0.029221756884232362,-1.4702155329815028,2026-02-07T20:23:55.654Z
2026-02-08T02:25:00,ethereum,eth,Ethereum,2090.65,252278898879,44978193114,2113.07,2001.54,-0.004556077081610909,2.0363008638197453,2026-02-07T20:23:55.727Z
2026-02-08T02:25:00,binancecoin,bnb,BNB,650.41,88682110779,1738767506,667.0,631.28,-0.2032025457336847,-1.0612444323977637,2026-02-07T20:23:55.430Z
2026-02-08T02:25:00,solana,sol,Solana,88.17,50008290931,6306155243,89.4,84.66,-0.2734655649874591,1.3863443537849685,2026-02-07T20:24:00.141Z
2026-02-08T02:26:00,bitcoin,btc,Bitcoin,69370,1386475538152,76301479174,71604,67656,-0.11562134007366248,-1.6330582713052675,2026-02-07T20:25:59.313Z
2026-02-08T02:26:00,ethereum,eth,Ethereum,2092.05,252278898879,44816990099,2113.07,2001.54,-0.08920623797360905,2.005435238605376,2026-02-07T20:25:59.312Z
2026-02-08T02:26:00,binancecoin,bnb,BNB,650.7,88682110779,1745874733,667.0,631.28,-0.15915054270015627,-1.1317722486678128,2026-02-07T20:25:55.217Z
2026-02-08T02:26:00,solana,sol,Solana,88.2,50008290931,6301277258,89.4,84.66,-0.24750676205633018,1.4127352050052377,2026-02-07T20:25:58.785Z
2026-02-08T02:27:00,bitcoin,btc,Bitcoin,69370,1386475538152,76301479174,71604,67656,-0.11562134007366248,-1.6330582713052675,2026-02-07T20:25:59.313Z
2026-02-08T02:27:00,ethereum,eth,Ethereum,2092.05,252278898879,44816990099,2113.07,2001.54,-0.08920623797360905,2.005435238605376,2026-02-07T20:25:59.312Z
2026-02-08T02:27:00,binancecoin,bnb,BNB,650.7,88682110779,1745874733,667.0,631.28,-0.15915054270015627,-1.1317722486678128,2026-02-07T20:25:55.217Z
2026-02-08T02:27:00,solana,sol,Solana,88.2,50008290931,6301277258,89.4,84.66,-0.24750676205633018,1.4127352050052377,2026-02-07T20:25:58.785Z
2026-02-08T02:28:00,bitcoin,btc,Bitcoin,69376,1386654588992,76654871941,71604,67656,-0.10747454867041258,-1.625035245422835,2026-02-07T20:27:54.456Z
2026-02-08T02:28:00,ethereum,eth,Ethereum,2093.28,252537572405,44759960819,2113.07,2001.54,-0.03041283154824567,2.0654612556728016,2026-02-07T20:27:53.977Z
2026-02-08T02:28:00,binancecoin,bnb,BNB,650.91,88744513139,1738369743,667.0,631.28,-0.12655458831057695,-1.099493834973634,2026-02-07T20:27:54.037Z
2026-02-08T02:28:00,solana,sol,Solana,88.24,50046483445,6289895136,89.4,84.66,-0.19878609133505296,1.4622667637511573,2026-02-07T20:27:59.531Z
2026-02-08T02:29:00,bitcoin,btc,Bitcoin,69376,1386654588992,76654871941,71604,67656,-0.10747454867041258,-1.625035245422835,2026-02-07T20:27:54.456Z
2026-02-08T02:29:00,ethereum,eth,Ethereum,2093.28,252537572405,44759960819,2113.07,2001.54,-0.03041283154824567,2.0654612556728016,2026-02-07T20:27:53.977Z
2026-02-08T02:29:00,binancecoin,bnb,BNB,650.91,88744513139,1738369743,667.0,631.28,-0.12655458831057695,-1.099493834973634,2026-02-07T20:27:54.037Z
2026-02-08T02:29:00,solana,sol,Solana,88.24,50046483445,6289895136,89.4,84.66,-0.19878609133505296,1.4622667637511573,2026-02-07T20:27:59.531Z
2026-02-08T02:30:00,bitcoin,btc,Bitcoin,69410,1386654588992,76112327182,71604,67656,-0.05896208323602238,-1.5772597781823852,2026-02-07T20:29:53.876Z
2026-02-08T02:30:00,ethereum,eth,Ethereum,2095.1,252537572405,40690381098,2113.07,2001.54,0.0563095722446343,2.154001804804071,2026-02-07T20:29:54.482Z
2026-02-08T02:30:00,binancecoin,bnb,BNB,651.12,88744513139,1723996046,667.0,631.28,-0.09458313711420346,-1.0678338407367505,2026-02-07T20:29:54.960Z
2026-02-08T02:30:00,solana,sol,Solana,88.28,50046483445,6303454266,89.4,84.66,-0.15109142419756275,1.5107552425059452,2026-02-07T20:29:50.399Z
2026-02-08T02:31:00,bitcoin,btc,Bitcoin,69410,1386654588992,76112327182,71604,67656,-0.05896208323602238,-1.5772597781823852,2026-02-07T20:29:53.876Z
2026-02-08T02:31:00,ethereum,eth,Ethereum,2095.1,252537572405,40690381098,2113.07,2001.54,0.0563095722446343,2.154001804804071,2026-02-07T20:29:54.482Z
2026-02-08T02:31:00,binancecoin,bnb,BNB,651.12,88744513139,1723996046,667.0,631.28,-0.09458313711420346,-1.0678338407367505,2026-02-07T20:29:54.960Z
2026-02-08T02:31:00,solana,sol,Solana,88.28,50046483445,6303454266,89.4,84.66,-0.15109142419756275,1.5107552425059452,2026-02-07T20:29:50.399Z
2026-02-08T02:32:00,bitcoin,btc,Bitcoin,69405,1387177938023,75622267117,71604,67656,0.11144626689372245,-1.5772296539118862,2026-02-07T20:31:53.618Z
2026-02-08T02:32:00,ethereum,eth,Ethereum,2095.53,252860425857,43291719775,2113.07,2001.54,0.23736982673706225,1.2197669344432704,2026-02-07T20:31:54.385Z
2026-02-08T02:32:00,binancecoin,bnb,BNB,651.38,88804635816,1492025152,667.0,631.28,-0.04072158536492808,-1.554492727117454,2026-02-07T20:32:00.852Z
2026-02-08T02:32:00,solana,sol,Solana,88.39,50098361310,6402128834,89.4,84.66,0.014926121341473001,1.2920929046390521,2026-02-07T20:31:55.975Z
2026-02-08T02:33:00,bitcoin,btc,Bitcoin,69405,1387177938023,75622267117,71604,67656,0.11144626689372245,-1.5772296539118862,2026-02-07T20:31:53.618Z
2026-02-08T02:33:00,ethereum,eth,Ethereum,2095.53,252860425857,43291719775,2113.07,2001.54,0.23736982673706225,1.2197669344432704,2026-02-07T20:31:54.385Z
2026-02-08T02:33:00,binancecoin,bnb,BNB,651.38,88804635816,1492025152,667.0,631.28,-0.04072158536492808,-1.554492727117454,2026-02-07T20:32:00.852Z
2026-02-08T02:33:00,solana,sol,Solana,88.39,50098361310,6402128834,89.4,84.66,0.014926121341473001,1.2920929046390521,2026-02-07T20:31:55.975Z
2026-02-08T02:34:00,bitcoin,btc,Bitcoin,69379,1387177938023,76798461767,71604,67656,0.07262508467369005,-1.6153960019638314,2026-02-07T20:33:54.559Z
2026-02-08T02:34:00,ethereum,eth,Ethereum,2092.79,252860425857,45355871569,2113.07,2001.54,0.10628591761039648,1.08739831031046,2026-02-07T20:33:55.107Z
2026-02-08T02:34:00,binancecoin,bnb,BNB,651.07,88804635816,1738813866,667.0,631.28,-0.08890663776168237,-1.6019480709474911,2026-02-07T20:34:01.065Z
2026-02-08T02:34:00,solana,sol,Solana,88.39,50098361310,6397793132,89.4,84.66,0.021880016188943953,1.2991355990673272,2026-02-07T20:33:54.109Z
2026-02-08T02:35:00,bitcoin,btc,Bitcoin,69379,1387177938023,76798461767,71604,67656,0.07262508467369005,-1.6153960019638314,2026-02-07T20:33:54.559Z
2026-02-08T02:35:00,ethereum,eth,Ethereum,2092.79,252860425857,45355871569,2113.07,2001.54,0.10628591761039648,1.08739831031046,2026-02-07T20:33:55.107Z
2026-02-08T02:35:00,binancecoin,bnb,BNB,651.07,88804635816,1738813866,667.0,631.28,-0.08890663776168237,-1.6019480709474911,2026-02-07T20:34:01.065Z
2026-02-08T02:35:00,solana,sol,Solana,88.39,50098361310,6397793132,89.4,84.66,0.021880016188943953,1.2991355990673272,2026-02-07T20:33:54.109Z
2026-02-08T02:36:00,bitcoin,btc,Bitcoin,69475,1387101978848,76716888297,71604,67656,0.21248627499329953,-1.41399020286129,2026-02-07T20:35:54.804Z
2026-02-08T02:36:00,ethereum,eth,Ethereum,2095.42,252609850186,45260294857,2113.07,2001.54,0.4685466865334459,1.2141671288961624,2026-02-07T20:35:54.750Z
2026-02-08T02:36:00,binancecoin,bnb,BNB,651.79,88785121716,1748847294,667.0,631.28,0.2516553173458121,-1.4929681422400634,2026-02-07T20:35:54.696Z
2026-02-08T02:36:00,solana,sol,Solana,88.45,50147534634,6279850189,89.4,84.66,0.08969981443362365,1.1923057754186153,2026-02-07T20:35:59.154Z
2026-02-08T02:37:00,bitcoin,btc,Bitcoin,69475,1387101978848,76716888297,71604,67656,0.21248627499329953,-1.41399020286129,2026-02-07T20:35:54.804Z
2026-02-08T02:37:00,ethereum,eth,Ethereum,2095.42,252609850186,45260294857,2113.07,2001.54,0.4685466865334459,1.2141671288961624,2026-02-07T20:35:54.750Z
2026-02-08T02:37:00,binancecoin,bnb,BNB,651.79,88785121716,1748847294,667.0,631.28,0.2516553173458121,-1.4929681422400634,2026-02-07T20:35:54.696Z
2026-02-08T02:37:00,solana,sol,Solana,88.45,50147534634,6279850189,89.4,84.66,0.08969981443362365,1.1923057754186153,2026-02-07T20:35:59.154Z
2026-02-08T02:38:00,bitcoin,btc,Bitcoin,69535,1387101978848,75530609276,71604,67656,0.2981129294452436,-1.329753292786721,2026-02-07T20:37:52.749Z
2026-02-08T02:38:00,ethereum,eth,Ethereum,2096.13,252609850186,44850678752,2113.07,2001.54,0.502955378333936,1.2488311824476437,2026-02-07T20:37:53.105Z
2026-02-08T02:38:00,binancecoin,bnb,BNB,652.5,88785121716,1653611754,667.0,631.28,0.3605558485087339,-1.3859627460834094,2026-02-07T20:37:53.088Z
2026-02-08T02:38:00,solana,sol,Solana,88.57,50147534634,6270003374,89.4,84.66,0.2251181651178599,1.3292159187745052,2026-02-07T20:37:50.237Z
2026-02-08T02:39:00,bitcoin,btc,Bitcoin,69535,1387101978848,75530609276,71604,67656,0.2981129294452436,-1.329753292786721,2026-02-07T20:37:52.749Z
2026-02-08T02:39:00,ethereum,eth,Ethereum,2096.13,252609850186,44850678752,2113.07,2001.54,0.502955378333936,1.2488311824476437,2026-02-07T20:37:53.105Z
2026-02-08T02:39:00,binancecoin,bnb,BNB,652.5,88785121716,1653611754,667.0,631.28,0.3605558485087339,-1.3859627460834094,2026-02-07T20:37:53.088Z
2026-02-08T02:39:00,solana,sol,Solana,88.57,50147534634,6270003374,89.4,84.66,0.2251181651178599,1.3292159187745052,2026-02-07T20:37:50.237Z
2026-02-08T02:40:00,bitcoin,btc,Bitcoin,69558,1389790036234,75894375198,71604,67656,0.3314010674166227,-1.2970054305376053,2026-02-07T20:39:59.521Z
2026-02-08T02:40:00,ethereum,eth,Ethereum,2097.25,253006510069,44501794722,2113.07,2001.54,0.5564649093654052,1.3027378308010424,2026-02-07T20:39:59.705Z
2026-02-08T02:40:00,binancecoin,bnb,BNB,652.51,88974816466,1705048964,667.0,631.28,0.3628325046784162,-1.3837257092870976,2026-02-07T20:39:59.388Z
2026-02-08T02:40:00,solana,sol,Solana,88.6,50261626519,6264791063,89.4,84.66,0.2551004941904977,1.3595285385246152,2026-02-07T20:39:56.468Z
2026-02-08T02:41:00,bitcoin,btc,Bitcoin,69558,1389790036234,75894375198,71604,67656,0.3314010674166227,-1.2970054305376053,2026-02-07T20:39:59.521Z
2026-02-08T02:41:00,ethereum,eth,Ethereum,2097.25,253006510069,44501794722,2113.07,2001.54,0.5564649093654052,1.3027378308010424,2026-02-07T20:39:59.705Z
2026-02-08T02:41:00,binancecoin,bnb,BNB,652.51,88974816466,1705048964,667.0,631.28,0.3628325046784162,-1.3837257092870976,2026-02-07T20:39:59.388Z
2026-02-08T02:41:00,solana,sol,Solana,88.6,50261626519,6264791063,89.4,84.66,0.2551004941904977,1.3595285385246152,2026-02-07T20:39:56.468Z
2026-02-08T02:42:00,bitcoin,btc,Bitcoin,69544,1389790036234,76231842426,71604,67656,0.2353210027359757,-0.9319945622903286,2026-02-07T20:41:54.027Z
2026-02-08T02:42:00,ethereum,eth,Ethereum,2098.91,253006510069,43867740652,2113.07,2001.54,0.3834377602726138,1.340822393445719,2026-02-07T20:41:55.557Z
2026-02-08T02:42:00,binancecoin,bnb,BNB,652.52,88974816466,1484910703,667.0,631.28,0.24226105160108832,-1.4105123815289213,2026-02-07T20:41:55.406Z
2026-02-08T02:42:00,solana,sol,Solana,88.65,50261626519,6258524016,89.4,84.66,0.28455276836528165,1.4104591091507175,2026-02-07T20:41:50.679Z
2026-02-08T02:43:00,bitcoin,btc,Bitcoin,69544,1389790036234,76231842426,71604,67656,0.2353210027359757,-0.9319945622903286,2026-02-07T20:41:54.027Z
2026-02-08T02:43:00,ethereum,eth,Ethereum,2098.91,253006510069,43867740652,2113.07,2001.54,0.3834377602726138,1.340822393445719,2026-02-07T20:41:55.557Z
2026-02-08T02:43:00,binancecoin,bnb,BNB,652.52,88974816466,1484910703,667.0,631.28,0.24226105160108832,-1.4105123815289213,2026-02-07T20:41:55.406Z
2026-02-08T02:43:00,solana,sol,Solana,88.65,50261626519,6258524016,89.4,84.66,0.28455276836528165,1.4104591091507175,2026-02-07T20:41:50.679Z
2026-02-08T02:44:00,bitcoin,btc,Bitcoin,69552,1389611294276,75473599725,71604,67656,0.2459170398224882,-0.9215219240106933,2026-02-07T20:43:58.520Z
2026-02-08T02:44:00,ethereum,eth,Ethereum,2097.33,253130497828,43476205929,2113.07,2001.54,0.30797594778258686,1.2646408807613048,2026-02-07T20:43:58.138Z
2026-02-08T02:44:00,binancecoin,bnb,BNB,652.11,88903362788,1485730054,667.0,631.28,0.18028188977906523,-1.4714696438946426,2026-02-07T20:43:58.209Z
2026-02-08T02:44:00,solana,sol,Solana,88.71,50322744621,6358269735,89.4,84.66,0.3558424148649937,1.4825491328053417,2026-02-07T20:43:51.197Z
2026-02-08T02:45:00,bitcoin,btc,Bitcoin,69552,1389611294276,75473599725,71604,67656,0.2459170398224882,-0.9215219240106933,2026-02-07T20:43:58.520Z
2026-02-08T02:45:00,ethereum,eth,Ethereum,2097.33,253130497828,43476205929,2113.07,2001.54,0.30797594778258686,1.2646408807613048,2026-02-07T20:43:58.138Z
2026-02-08T02:45:00,binancecoin,bnb,BNB,652.11,88903362788,1485730054,667.0,631.28,0.18028188977906523,-1.4714696438946426,2026-02-07T20:43:58.209Z
2026-02-08T02:45:00,solana,sol,Solana,88.71,50322744621,6358269735,89.4,84.66,0.3558424148649937,1.4825491328053417,2026-02-07T20:43:51.197Z
2026-02-08T02:46:00,bitcoin,btc,Bitcoin,69517,1389611294276,75865505479,71604,67656,0.15735067783026999,-1.0560678003216393,2026-02-07T20:45:58.221Z
2026-02-08T02:46:00,ethereum,eth,Ethereum,2095.22,253130497828,44677391736,2113.07,2001.54,0.16723612777576446,1.452579143007771,2026-02-07T20:45:58.327Z
2026-02-08T02:46:00,binancecoin,bnb,BNB,651.73,88903362788,1734117461,667.0,631.28,0.1845390790491735,-1.1447197117410584,2026-02-07T20:45:58.186Z
